left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear_1_x,left_ear_1_y,left_ear_2_x,left_ear_2_y,left_ear_3_x,left_ear_3_y,right_ear_1_x,right_ear_1_y,right_ear_2_x,right_ear_2_y,right_ear_3_x,right_ear_3_y,file_names
219.54159438610077,171.31786048412323,260.7671022415161,172.0503866672516,238.32440376281738,205.7354897260666,190.15559554100037,149.9025970697403,191.78518652915955,102.29890793561935,220.99649906158447,128.2244324684143,260.05876064300537,131.22199475765228,294.1280007362366,105.89449107646942,287.8839373588562,155.73325753211975,fd1f899b5f4605699e02dc2d8f4cb209.jpg
323.76015186309814,160.0659042596817,372.10577726364136,158.08868408203125,348.70055317878723,205.639585852623,278.69778871536255,128.27076017856598,280.8546721935272,66.35870784521103,317.8230822086334,99.06087070703506,368.6055839061737,102.59208083152771,404.9523174762726,67.49759614467621,401.03378891944885,127.50761210918427,fcc87a930cdcd115cce1556df72dd353.jpg
172.16846680641174,122.11073336005211,246.99662894010544,119.8789756000042,209.03161239624023,167.48012173175812,118.6308764219284,98.67397400736809,112.21427419781685,28.814517505466938,168.30984538793564,65.52470321953297,245.2476292848587,65.19463267922401,303.111935377121,27.86805722862482,291.09090954065323,96.03890861570835,fca2348a7eea7b507f3fff0d80044dc5.jpg
235.5252206325531,207.93236792087555,322.4208950996399,208.80387723445892,279.306560754776,305.1065504550934,176.24950408935547,154.64802086353302,166.53016209602356,24.955403059720993,233.99868607521057,95.81143409013748,313.7871026992798,99.81191158294678,382.63261318206787,29.80368584394455,371.9402551651001,153.41903269290924,fc3cbdb330ffeaf23ee2065ec870f3c5.jpg
695.5284423828125,519.4896240234375,796.8703002929688,534.04736328125,727.067626953125,612.8782958984375,614.978271484375,452.86065673828125,640.8675537109375,351.3901672363281,704.9327392578125,421.1881408691406,810.3203735351562,450.0628356933594,903.513671875,400.8497009277344,872.187744140625,505.9566650390625,fbf80e14e0a31629e06d0bfd2cdcb3da.jpg
192.8054690361023,276.14545822143555,223.02258014678955,267.441064119339,211.84921264648438,304.3978214263916,159.48785841464996,262.2068226337433,153.73031795024872,232.1731001138687,180.56057393550873,247.07385897636414,210.33771336078644,241.28839373588562,231.85564577579498,215.32636880874634,236.12985014915466,252.434641122818,fbcefebdbe4b045db615fa7240f436fc.jpg
359.60022366046906,223.75344771146774,425.4578858613968,226.8359457552433,387.17186665534973,271.7217028439045,312.81522423028946,190.4313582777977,320.51439598202705,124.34125231206417,364.2932285666466,163.49653120338917,428.90553200244904,171.54341700673103,481.7293673157692,139.16246071457863,469.1396862268448,205.25019532442093,fb93770de129c63e1571afca9b95ea8a.jpg
200.33959102630615,111.26600298285484,261.7013273835182,115.84450277686119,224.29786503314972,158.69247847795486,163.53444290161133,81.60441944003105,164.08642652630806,16.079286754131317,206.0823940038681,53.39745582640171,267.56936794519424,61.32329873740673,318.68602615594864,30.877853132784367,302.7419530749321,93.11390979588032,fb87f4f26e55a95da7db2dad2e0c63d0.jpg
129.35714423656464,215.94856679439545,215.21447598934174,210.8161896467209,173.52847754955292,305.2648901939392,72.36452400684357,171.52553796768188,53.0812069773674,51.063038408756256,123.60039353370667,112.55884170532227,203.62044870853424,108.52807015180588,268.4330344200134,35.30462086200714,263.3504867553711,157.23231434822083,fb7b5a13385592eec5696bb92cf56402.jpg
211.42694354057312,167.64295101165771,273.72369170188904,166.55805706977844,240.59396982192993,218.93410384655,170.60191929340363,134.3199759721756,167.90235042572021,61.41212582588196,212.32479810714722,100.14533996582031,273.73477816581726,102.3913025856018,321.20537757873535,62.925152480602264,312.5418722629547,135.9807848930359,fb380e79617803f6711e512a41fe15ef.jpg
432.78082275390625,452.45379638671875,610.6060791015625,447.171630859375,526.05810546875,615.7203369140625,307.7473449707031,367.05859375,283.2188720703125,139.28199768066406,421.74993896484375,255.556884765625,596.7538452148438,253.63412475585938,731.1143798828125,121.85899353027344,713.8804931640625,349.4981384277344,fb0f5a807dd0efe1b70881d7a4210a5f.jpg
101.94675266742706,114.72551739215851,166.5391081571579,110.44593840837479,134.60530161857605,152.78417739272118,56.03940172493458,96.96562552452087,48.1998116672039,39.28864189982414,96.62816473841667,68.84714366495609,162.52570143342018,66.25498822331429,209.16045224666595,33.76189074665308,202.81683433055878,89.77075770497322,faed141f5873afd40db0b576726e9284.jpg
209.096759557724,217.8463637828827,244.88088488578796,216.5476381778717,226.4029085636139,258.49905610084534,182.7281415462494,191.41097366809845,183.25555324554443,140.4985636472702,208.4473967552185,167.31809079647064,241.79835617542267,168.45764219760895,268.7304615974426,137.85900175571442,267.0764923095703,192.68299639225006,faec262b9c68c6be8d6bd80a151b27ae.jpg
121.8033492565155,119.3599185347557,192.64813256263733,124.50073957443237,150.7618687748909,178.72332644462585,81.05390448868275,87.09922957420349,76.24834187328815,7.25683219358325,126.99409881234169,53.04256792366505,196.21287578344345,60.007074907422066,255.00496888160706,20.15130815282464,237.80105710029602,96.49486130475998,fadf47283d11d1f7ae0e209f8582fd64.jpg
552.8179931640625,487.863037109375,697.0721435546875,491.84796142578125,619.666748046875,681.4898681640625,454.2569580078125,365.717529296875,448.01507568359375,121.21342468261719,557.2872314453125,262.1409912109375,690.7876586914062,280.7879943847656,802.8275756835938,145.79327392578125,784.7000732421875,383.04248046875,fa25cc642d53e3ed69fffd7541dd0d63.jpg
177.73455381393433,161.9563102722168,257.78740644454956,161.80816292762756,215.08382260799408,211.27884089946747,125.58223307132721,132.3235183954239,122.36011773347855,60.2632611989975,178.534597158432,100.41740536689758,260.00574231147766,103.02883386611938,321.5433359146118,66.41580164432526,306.1645030975342,137.1414214372635,fa1e6efe874981db44405d282c47206d.jpg
215.63871204853058,160.26675701141357,257.75307416915894,158.17390382289886,236.23056709766388,208.1647515296936,187.45645880699158,129.09086048603058,184.67478454113007,62.450870871543884,216.36584401130676,96.26586735248566,253.4986436367035,97.18504548072815,285.58701276779175,59.95427444577217,283.4480106830597,126.60503387451172,f9a0ff920ee0b524a2360a3eea5ea5ec.jpg
225.37530958652496,208.77090096473694,312.5290870666504,218.4773087501526,256.44898414611816,295.53481936454773,177.00332403182983,156.0491919517517,177.41043865680695,45.42623460292816,237.97468841075897,113.66047710180283,320.11857628822327,127.04364955425262,395.34300565719604,72.9767233133316,372.5467622280121,181.7864328622818,f92edba0971e7e43058a313c3c8aa5c4.jpg
264.2624309062958,258.00072956085205,315.76799154281616,252.15809285640717,293.92291074991226,297.7388420701027,219.82972937822342,234.8827841281891,216.99741500616074,178.56663864850998,257.4719089269638,207.34150958061218,307.4009060263634,203.9483014345169,344.74715089797974,167.84380334615707,344.3613382577896,229.1020376086235,f927b8a5720c7a731effe55a5b0350ea.jpg
286.7931127548218,228.37597131729126,309.0505003929138,229.0784865617752,294.7431206703186,255.24240732192993,263.66469264030457,208.8463306427002,271.3488042354584,179.53868210315704,285.48872470855713,197.6180076599121,307.30533599853516,203.57246696949005,325.92546939849854,186.93777918815613,323.8776624202728,218.46458315849304,f918bd6f7229485265a8f40bc9941a21.jpg
158.57993066310883,138.47048580646515,214.02567625045776,136.70110702514648,184.99694764614105,187.84759938716888,124.00730699300766,108.54578018188477,118.33799630403519,38.20376843214035,160.35106778144836,76.04538649320602,211.38562262058258,75.08991658687592,253.70743870735168,37.08004578948021,247.41964042186737,106.08220845460892,f91764e865acf3810c7293d230500e36.jpg
220.39753198623657,168.72718930244446,270.53195238113403,170.94889283180237,242.34691262245178,222.20434248447418,189.0273094177246,136.9386613368988,188.30569088459015,65.07306545972824,224.586620926857,104.28133606910706,269.36259865760803,108.51581394672394,310.7846677303314,71.72375917434692,303.3035397529602,142.98966526985168,f874033295d643fcef5f01242d95c0f0.jpg
180.36341667175293,130.22670149803162,235.91530323028564,125.76816976070404,208.64729583263397,174.3689477443695,138.1610631942749,102.33655571937561,132.39355385303497,35.2359339594841,177.3310899734497,71.71183079481125,231.85771703720093,68.36370378732681,274.60962533950806,30.376525595784187,270.29263973236084,97.73433208465576,f865e3cacd58515aa5db497188a7b471.jpg
553.5261840820312,331.96002197265625,665.2799682617188,332.915283203125,604.1204833984375,410.3257751464844,466.6423034667969,280.87939453125,476.5013122558594,169.169189453125,554.2220458984375,233.8603057861328,667.7587280273438,244.61473083496094,754.033935546875,188.86517333984375,736.0005493164062,297.8734436035156,f85c2ec945d69059cd7aae7a59980d63.jpg
260.4396939277649,185.93180179595947,340.7716155052185,190.24047255516052,294.1473126411438,269.04138922691345,209.57747101783752,135.12223958969116,207.50056207180023,26.59846469759941,266.0437226295471,89.86646682024002,342.48778223991394,99.36609864234924,407.81286358833313,44.06094178557396,391.85869693756104,147.83041179180145,f825d11e9f371f43902e704296e3176e.jpg
298.2366027832031,278.37030029296875,376.9398193359375,284.72703552246094,331.61485290527344,336.6556091308594,246.4555206298828,246.45059967041016,250.7062225341797,168.27116775512695,303.1259536743164,213.35508728027344,381.7701187133789,220.70148468017578,448.7926483154297,184.09247589111328,430.4249725341797,264.96155548095703,f81dfbc5a96e366c5f02dfaae109edc8.jpg
188.85673582553864,176.65135860443115,235.29647290706635,178.40301990509033,206.74985647201538,219.76186335086823,161.29539906978607,146.4325189590454,162.89280354976654,88.7889638543129,194.371297955513,122.4244087934494,238.36614191532135,126.5750527381897,275.43073892593384,97.1311628818512,267.1617567539215,156.03339672088623,f80ed4c40af242f65bcbb126bc610da5.jpg
172.56489872932434,95.39311230182648,235.2713218331337,97.19059735536575,200.65599292516708,143.22235509753227,129.90486234426498,67.05985084176064,127.17315226793289,-0.35527752013877034,173.6263918876648,37.66194999217987,237.41680473089218,41.84052798897028,289.1606068611145,7.878430187702179,274.791604578495,72.21067853271961,f808776700f501dc7d28a307f21a793e.jpg
130.20189917087555,124.57002174854279,181.28054213523865,122.39763867855072,155.31543719768524,162.29488515853882,93.8713458776474,103.73545181751251,88.86710846424103,48.81325921416283,128.45593416690826,79.46882185339928,179.0709285736084,78.38851809501648,218.63150906562805,47.44059133529663,211.88950622081757,103.34562963247299,f7b65b3d16f025e8839652799ae61983.jpg
305.8007061481476,119.0502941608429,358.5805594921112,119.08716708421707,329.1291296482086,162.32214868068695,263.67682218551636,87.31088042259216,267.2152817249298,24.965394288301468,306.37791752815247,59.6962533891201,361.7440462112427,65.78727066516876,402.90334820747375,34.297313541173935,394.1082954406738,93.39989721775055,f757118f00823993dc442307cae4ea71.jpg
481.9891357421875,422.44183349609375,675.4552001953125,442.6688232421875,553.3880615234375,590.4552001953125,375.69207763671875,315.9682312011719,378.9140319824219,99.84820556640625,506.7437744140625,229.10289001464844,698.7609252929688,259.998779296875,859.8831787109375,156.07681274414062,806.8468627929688,367.1142578125,f6e8644675761b4a652764f6e4e83ffb.jpg
146.66759967803955,240.94612896442413,257.82227516174316,242.26969480514526,196.27946615219116,316.79055094718933,76.06611400842667,204.0768712759018,62.245164066553116,103.2661572098732,145.0420320034027,159.9101424217224,259.0807378292084,163.09945285320282,345.4738259315491,104.262575507164,324.62456822395325,208.42735469341278,f696e736d418da26bba743393e7085a9.jpg
176.500603556633,179.3573796749115,210.22441983222961,171.3586449623108,200.33025741577148,212.06285059452057,143.517404794693,161.8548333644867,136.68487966060638,116.23898148536682,165.16870260238647,135.66377758979797,197.25485146045685,128.52661311626434,219.4141298532486,96.42724692821503,224.59281980991364,143.74123513698578,f6680e2c808af1b20a9297bfcc02f186.jpg
158.97494554519653,195.47632336616516,210.08872985839844,187.0775669813156,189.15517628192902,251.2298822402954,119.02492493391037,164.35997188091278,106.28359764814377,87.37071603536606,151.31215751171112,125.18064677715302,197.19599187374115,119.08390372991562,234.84304547309875,69.31011378765106,236.7580235004425,149.03712272644043,f628cbc69c3c9f9493a63a5ea86a4269.jpg
294.1679382324219,347.36260986328125,393.286865234375,346.10845947265625,340.7393493652344,448.1523742675781,235.4785614013672,284.6412048339844,226.4099578857422,154.0753936767578,301.2771301269531,228.01622009277344,388.5461120605469,226.5283966064453,465.9086608886719,151.43072509765625,455.9705810546875,287.3421630859375,f5c4b4f1384e275e4ac17b353493c73f.jpg
254.27132844924927,189.13337588310242,297.92213439941406,193.80494952201843,270.0883746147156,222.93074429035187,218.68960559368134,167.81920194625854,227.33959555625916,126.46350264549255,256.2001645565033,154.01871502399445,300.3522455692291,162.17951476573944,339.39647674560547,141.9287770986557,327.82527804374695,183.68873000144958,f565e78fde7e63c4d0918ee44dce4374.jpg
233.37753117084503,167.48753190040588,290.0958061218262,166.45465791225433,261.33638620376587,210.46938002109528,191.5314495563507,142.99705624580383,190.4003769159317,79.23560589551926,231.7620813846588,113.56351524591446,286.7642641067505,115.47168344259262,330.9462070465088,82.2552740573883,323.01658391952515,144.94752883911133,f55aa586e0a8cd8b664b6933c4b8745e.jpg
137.28629052639008,231.15170001983643,190.63492119312286,220.3511893749237,170.62994837760925,285.91206669807434,91.90681576728821,204.24628257751465,74.79359209537506,130.21855056285858,124.96437132358551,164.69424962997437,173.4972596168518,155.49667179584503,212.90548145771027,103.59711945056915,217.0737385749817,183.13312530517578,f53106b4933a2adfc22d9a66dc625eae.jpg
211.21975779533386,181.50480091571808,260.2303922176361,179.97027933597565,237.22824454307556,226.57720744609833,173.37757349014282,156.3117355108261,171.672523021698,92.85161644220352,209.1274857521057,125.5372166633606,256.09007477760315,125.72409212589264,295.78882455825806,90.47575294971466,290.47825932502747,156.10572695732117,f458aa45988b074c6a94ccc4109afdcd.jpg
204.3991982936859,287.26184368133545,254.6336054801941,287.05596923828125,227.33116149902344,331.88462257385254,167.54640638828278,261.80413365364075,166.81669652462006,208.58724415302277,202.35924422740936,237.60180175304413,250.9903907775879,239.49278891086578,292.24470257759094,205.59056103229523,285.65341234207153,266.551673412323,f44c8108ffaa5e039fd59ac85d78e25c.jpg
489.28973388671875,428.006103515625,627.5370483398438,445.38519287109375,539.8035278320312,547.469970703125,408.3081970214844,350.0694580078125,419.8404235839844,203.27456665039062,507.512939453125,292.279052734375,644.1844482421875,316.6395568847656,762.756103515625,246.00067138671875,724.5250244140625,392.8311462402344,f43a6b9a87f23ce5b1c2cdf92092e211.jpg
472.89617919921875,389.8515625,629.007568359375,379.15399169921875,564.564208984375,524.8323364257812,351.74224853515625,324.81280517578125,331.14886474609375,128.5119171142578,454.526611328125,225.70655822753906,603.2615356445312,218.5848388671875,719.1514892578125,107.97986602783203,707.7305297851562,297.1246643066406,f3ede4dc2640deb8ac5f2910f3f22902.jpg
308.14913177490234,233.02542114257812,480.7503662109375,233.62916564941406,389.54754638671875,324.1813201904297,190.3190574645996,185.2133331298828,181.0839729309082,46.85661792755127,304.5308532714844,122.71940231323242,484.1018371582031,128.26398468017578,619.5782318115234,58.4545841217041,582.4317626953125,191.54618453979492,f3ce75deb92ac5295bd438f049cc2706.jpg
208.7014615535736,193.6480551958084,270.07532119750977,194.61090862751007,237.7801537513733,246.29192054271698,166.36046767234802,164.45735096931458,164.18232023715973,90.70693701505661,209.63916182518005,130.68397343158722,268.9320147037506,133.0409198999405,319.6207880973816,94.03495490550995,309.4690442085266,169.875368475914,f31759d729d9bd0ddfb77194891156ed.jpg
118.37203055620193,163.16892206668854,146.193265914917,158.92182290554047,134.32155176997185,189.33192640542984,94.4746769964695,147.48970046639442,89.40392173826694,113.90883475542068,113.07156085968018,130.77501207590103,140.06085321307182,126.98177620768547,161.16783767938614,102.07768902182579,161.35086491703987,141.048364341259,f25c3e35d8de70b200714f124e3a20ca.jpg
306.4577877521515,161.4193320274353,366.7796552181244,166.14489257335663,329.7080099582672,211.14549040794373,264.0717625617981,126.47590041160583,270.71434259414673,61.91933527588844,311.4246129989624,100.85903853178024,372.49085307121277,110.91242730617523,422.42902517318726,79.5513242483139,407.4038863182068,142.61731505393982,f1fc1d2aa21ff4a7bc7e17904ff0a70c.jpg
194.03459131717682,208.4052413702011,246.42573297023773,201.45073533058167,225.0836044549942,269.4134712219238,153.76177430152893,172.85281419754028,143.92006397247314,90.06056934595108,186.6445094347,129.61331009864807,234.2817485332489,124.57200884819031,271.769255399704,72.44138419628143,273.4520435333252,157.39919245243073,f1c83fddda00fa60e125d5c7074528c5.jpg
169.08768129348755,92.86797046661377,221.4712266921997,91.3101487159729,194.8504753112793,128.44827795028687,129.4517707824707,71.12853574752808,126.69770669937134,16.03141736984253,166.76274394989014,45.44304716587067,220.86114025115967,45.64375615119934,262.1916780471802,16.525908946990967,254.28852081298828,69.99676990509033,f16bb25eeac0161f2af64ffb38606216.jpg
293.91321539878845,117.9867833852768,346.7932939529419,117.50315874814987,317.88361072540283,157.97843039035797,252.89267301559448,89.20162916183472,255.2337348461151,29.6308733522892,294.3498194217682,61.9376003742218,349.0449786186218,66.36574864387512,390.45560359954834,35.863932222127914,382.76800513267517,94.02086585760117,f0f3e9f1d86da17474e2eae6386b564b.jpg
181.7079782485962,138.39486241340637,220.19997239112854,132.3559731245041,203.4427523612976,170.60475051403046,149.88620579242706,115.84176123142242,145.35558223724365,64.07336890697479,177.8363585472107,92.36259013414383,213.9085978269577,88.66727352142334,241.88585579395294,58.46277251839638,242.72720515727997,110.17008125782013,f09ba69a1db81b2b65866029f62f900a.jpg
220.0220823287964,127.35538184642792,294.1649556159973,125.28069317340851,256.21795654296875,174.87947642803192,165.11893272399902,98.77417981624603,161.23388707637787,24.934038519859314,217.08858013153076,64.33026492595673,293.4427261352539,64.67665731906891,351.50909423828125,26.23516693711281,339.9645686149597,97.49196469783783,f00443a19fc1c3ca6186c29015c869a5.jpg
175.4002212882042,138.76863965392113,246.10315972566605,142.70894014835358,205.8273623585701,179.61351272463799,127.59769722819328,114.64263626933098,130.1387651860714,57.142253056168556,177.71784004569054,91.86580681800842,251.50999474525452,99.03382050991058,309.2280042171478,72.28228077292442,290.8410789370537,127.79109147191048,efc4e47a29a23606761136a4c425309e.jpg
560.1844482421875,395.497314453125,665.46728515625,408.1151123046875,600.2255249023438,502.531005859375,485.17462158203125,324.8841552734375,499.1819152832031,197.0537872314453,570.2158203125,280.29022216796875,670.5120239257812,300.9413146972656,762.6123046875,237.86093139648438,736.5716552734375,360.8906555175781,ef9082fb24d6eead41909f2c7b66bb60.jpg
184.91747975349426,194.84853744506836,275.2062678337097,202.43051648139954,220.07068991661072,261.05472445487976,133.11399519443512,157.75683522224426,131.24646246433258,68.96252185106277,192.4748420715332,121.1060956120491,283.17540884017944,130.4447203874588,357.9237461090088,88.21293711662292,335.39459109306335,176.53793096542358,ef7e9b05a0b72136282726156e2697e3.jpg
314.9944610595703,278.9666290283203,457.5593719482422,281.8417510986328,381.2317886352539,390.37257385253906,222.64498901367188,219.005126953125,211.63666534423828,66.34047317504883,315.01593017578125,148.83628463745117,456.7214813232422,156.21958923339844,568.6840209960938,77.6726131439209,540.2289276123047,222.03911590576172,ef7b84bc4bb059942c6494a637f197cb.jpg
379.52020263671875,298.2018127441406,512.5210571289062,287.11212158203125,451.4766540527344,403.0145568847656,281.76251220703125,239.73480224609375,264.3069152832031,82.83684539794922,367.793701171875,161.95875549316406,496.79876708984375,153.67108154296875,593.9071044921875,65.13994598388672,585.3150634765625,217.43667602539062,ef5023c276c48878c10b06712c56f8d6.jpg
257.4553642272949,225.86661386489868,361.70189452171326,214.62263345718384,314.6342010498047,294.4957058429718,176.73272502422333,188.22418856620789,162.10823786258698,79.27662062644958,246.3803858757019,135.7427862882614,350.8529691696167,126.46824967861176,426.56385040283203,64.17723923921585,420.3594660758972,171.49688744544983,ef449b4a2c1a02b107edb267416695cb.jpg
217.692568898201,210.92242002487183,288.35761547088623,206.00655674934387,257.6308250427246,287.33181953430176,165.64643383026123,167.00585186481476,156.58672153949738,65.09894877672195,212.14644610881805,117.3848882317543,278.0052721500397,115.02097547054291,329.72949743270874,55.36189675331116,325.62732696533203,155.35685420036316,ef3c5fed05ad31d9b009634cf4e3cdc0.jpg
242.3037588596344,178.48506569862366,327.85892486572266,184.18820202350616,276.9671678543091,241.49814248085022,187.854066491127,140.170156955719,190.03698229789734,53.67934703826904,248.5550343990326,106.10473901033401,334.6157968044281,116.08462035655975,405.11125326156616,74.7234970331192,383.0692172050476,158.75086188316345,ef30f9aa7b455d9685dcd66d4e9e1b15.jpg
520.8917236328125,436.344482421875,617.66552734375,438.7449645996094,566.5763549804688,548.7052612304688,449.90850830078125,371.8368835449219,450.9449157714844,230.2603302001953,521.529541015625,309.0209655761719,609.3765869140625,317.70281982421875,687.40234375,241.84747314453125,677.4652709960938,381.72869873046875,eece42b26b799302c32815d61f2d291f.jpg
249.7957534790039,308.87230682373047,382.2543640136719,304.6143493652344,315.2727584838867,397.5511779785156,157.56732559204102,264.49273681640625,142.17562866210938,137.88779067993164,242.20143127441406,204.52615356445312,376.4812774658203,201.6804428100586,478.40716552734375,128.510009765625,460.0624237060547,259.3565368652344,edd08bb8f31e1315ff152c5f16620b29.jpg
176.0120391845703,158.11312198638916,229.45032119750977,161.1410617828369,199.73409175872803,192.83409118652344,139.3815040588379,138.30151557922363,141.4340853691101,92.6656186580658,177.53384113311768,119.9580430984497,231.57637119293213,124.27595853805542,276.11963748931885,101.38847827911377,262.679123878479,148.06851148605347,edc785c7aeeb0f054dadf554b2f5ef3a.jpg
562.7700805664062,310.82000732421875,656.1090087890625,310.35504150390625,602.8121337890625,397.4100036621094,489.284423828125,251.29458618164062,493.2665100097656,126.91346740722656,563.6599731445312,197.7494354248047,655.4080200195312,207.39459228515625,729.6346435546875,143.12188720703125,717.0260009765625,262.65740966796875,ed5bb0cb4515a77ded9dac5865e39dfa.jpg
283.84637451171875,399.2503662109375,413.3507385253906,391.07672119140625,350.02978515625,525.5921630859375,201.30264282226562,328.9371643066406,179.4734344482422,157.4083709716797,282.62078857421875,248.8822784423828,398.16351318359375,243.09072875976562,495.6224670410156,142.28402709960938,486.7759094238281,315.80230712890625,ec9d6ce1b8a9c2a91dd60fe4bd16b440.jpg
